time,h_sigma,cycle,spot,dh_fit_dx,delta_time,rms_misfit,segment_id,dh_fit_dy,w_surface_window_final,n_fit_photons,rgt,pflags,h_mean,distance,gt,geometry,lon,lat,x,y,snow_depth,geometry_2
45:33.1,0.073983525,11,1,-0.215993516,104039133.1,0.371490482,246803,0,5.541684626,26,387,0,1291.619019,4949293.281,60,POINT (-122.09903808286788 44.46138354261202),-122.0990381,44.46138354,571671.7659,4923514.487,1.547852493,
45:33.1,0.079489616,11,1,-0.16453794,104039133.1,0.412635683,246804,0,4.240055555,27,387,0,1288.945007,4949308.281,60,POINT (-122.09905632368367 44.4615179051903),-122.0990563,44.46151791,571670.1504,4923529.396,1.203186046,
45:33.1,0.056176342,11,1,-0.161035386,104039133.1,0.29678975,246805,0,4.151694374,28,387,0,1286.414295,4949323.322,60,POINT (-122.09907475413937 44.46165262223305),-122.0990748,44.46165262,571668.5195,4923544.344,0.943958004,
45:33.1,0.064582135,11,1,-0.046396625,104039133.1,0.39390894,246806,0,3,42,387,0,1285.021459,4949338.363,60,POINT (-122.09909313658618 44.46178734294459),-122.0990931,44.46178734,571666.8923,4923559.292,1.205175091,
45:33.1,0.038980472,11,1,-0.060187743,104039133.1,0.344056226,246806,0,3,105,387,0,1284.331754,4949353.404,60,POINT (-122.09911146753306 44.461922071062574),-122.0991115,44.46192207,571665.2693,4923574.241,0.828091638,
45:33.1,0.030594601,11,1,-0.081671908,104039133.1,0.336705313,246807,0,3,129,387,0,1283.266895,4949368.404,60,POINT (-122.09912982027654 44.46205642681135),-122.0991298,44.46205643,571663.6449,4923589.149,0.958057367,
45:32.7,0.097625115,11,2,0.018598839,104039132.7,0.315528715,246807,0,3,14,387,0,1265.316387,4949368.404,50,POINT (-122.10023516320763 44.461979925528254),-122.1002352,44.46197993,571575.8089,4923579.684,-0.102314606,
45:33.1,0.050129288,11,1,0.050570568,104039133.1,0.472779396,246808,0,3.062575078,90,387,0,1283.140782,4949383.445,60,POINT (-122.09914810411155 44.46219115486008),-122.0991481,44.46219115,571662.0256,4923604.098,-0.085291752,
45:32.7,0.078713025,11,2,0.050897839,104039132.7,0.311230162,246808,0,3,16,387,0,1265.833382,4949383.445,50,POINT (-122.10025337452765 44.4621146593879),-122.1002534,44.46211466,571574.1956,4923594.634,-0.799552102,
45:33.1,0.030318576,11,1,0.108247646,104039133.1,0.288080237,246809,0,3,98,387,0,1284.356954,4949398.485,60,POINT (-122.09916620534193 44.462325894758955),-122.0991662,44.46232589,571660.4209,4923619.049,-0.22031682,
45:32.7,0.083757563,11,2,0.048879582,104039132.7,0.322650702,246809,0,3,15,387,0,1266.684198,4949398.485,50,POINT (-122.10027154756511 44.46224939435057),-122.1002715,44.46224939,571572.5853,4923609.584,-0.471563279,
45:33.1,0.025842215,11,1,0.097964323,104039133.1,0.295906397,246809,0,3,132,387,0,1285.949437,4949413.526,60,POINT (-122.0991842125611 44.462460643182006),-122.0991842,44.46246064,571658.8236,4923634.001,-0.075831293,
45:32.7,0.072724861,11,2,0.073830527,104039132.7,0.29832013,246809,0,3,17,387,0,1267.655286,4949413.526,50,POINT (-122.10028970735854 44.462384133249714),-122.1002897,44.46238413,571570.9761,4923624.534,-0.367052956,
45:33.1,0.029223763,11,1,0.08297203,104039133.1,0.326076552,246810,0,3,126,387,0,1287.284276,4949428.526,60,POINT (-122.09920215319094 44.462595027989785),-122.0992022,44.46259503,571657.232,4923648.912,-0.560816871,
45:32.7,0.075427375,11,2,0.055860283,104039132.7,0.30955871,246810,0,3,17,387,0,1268.73525,4949428.526,50,POINT (-122.10030779045859 44.46251850800422),-122.1003078,44.46251851,571569.3734,4923639.444,-0.715555458,
45:33.1,0.031765546,11,1,0.101196365,104039133.1,0.333696865,246811,0,3,111,387,0,1288.650251,4949443.567,60,POINT (-122.09922001509923 44.46272978437682),-122.09922,44.46272978,571655.6463,4923663.865,-0.107317588,
45:32.7,0.104693961,11,2,0.07936525,104039132.7,0.381205372,246811,0,3.215608074,14,387,0,1269.928545,4949443.567,50,POINT (-122.1003259160041 44.462653245618654),-122.1003259,44.46265325,571567.7669,4923654.395,-0.984785268,
45:33.1,0.028394622,11,1,0.079881347,104039133.1,0.321187805,246812,0,3,133,387,0,1289.982094,4949458.608,60,POINT (-122.09923771078228 44.462864552387096),-122.0992377,44.46286455,571654.0738,4923678.819,-0.082237236,
45:32.7,0.097516684,11,2,0.061836173,104039132.7,0.293550025,246812,0,3,10,387,0,1271.159611,4949458.608,50,POINT (-122.10034414856928 44.46278797702072),-122.1003441,44.46278798,571566.152,4923669.344,-1.071223803,
45:33.1,0.024866006,11,1,0.04980352,104039133.1,0.279888169,246812,0,3,128,387,0,1290.9491,4949473.649,60,POINT (-122.099255364756 44.462999325464615),-122.0992554,44.46299933,571652.5045,4923693.774,0.218875795,
45:32.7,0.089025007,11,2,0.064696387,104039132.7,0.287779063,246812,0,3,12,387,0,1272.311459,4949473.649,50,POINT (-122.10036239815396 44.46292271033849),-122.1003624,44.46292271,571564.5356,4923684.294,-1.251163547,
45:33.1,0.035733923,11,1,-0.012567214,104039133.1,0.377852359,246813,0,3,112,387,0,1291.19727,4949488.649,60,POINT (-122.0992729817614 44.46313373348852),-122.099273,44.46313373,571650.9387,4923708.688,-0.008907099,
45:32.7,0.06031526,11,2,0.031193229,104039132.7,0.248626427,246813,0,3,17,387,0,1273.176231,4949488.649,50,POINT (-122.10038057533619 44.46305707904136),-122.1003806,44.46305708,571562.9255,4923699.204,-1.015296848,
45:33.1,0.034359479,11,1,-0.049185973,104039133.1,0.354805789,246814,0,3,108,387,0,1290.743208,4949503.689,60,POINT (-122.09929067777622 44.463268501629166),-122.0992907,44.4632685,571649.3662,4923723.642,0.290937762,
45:32.7,0.096793149,11,2,-0.027796221,104039132.7,0.386647039,246814,0,3,16,387,0,1273.16594,4949503.689,50,POINT (-122.1003988103069 44.46319181224195),-122.1003988,44.46319181,571561.3103,4923714.153,-1.257277961,
45:33.1,0.035052756,11,1,-0.014567325,104039133.1,0.298625378,246815,0,3,81,387,0,1290.280127,4949518.73,60,POINT (-122.09930832531845 44.463403272857704),-122.0993083,44.46340327,571647.7975,4923738.596,-0.271874765,
45:33.1,0.028171767,11,1,-0.058253692,104039133.1,0.232292563,246815,0,3,69,387,0,1289.674814,4949533.771,60,POINT (-122.09932596278378 44.46353804730008),-122.099326,44.46353805,571646.2297,4923753.551,-0.115347209,
45:32.8,0.112163127,11,2,-0.088493498,104039132.8,0.419603501,246816,0,3.886354392,14,387,0,1268.473912,4949548.771,50,POINT (-122.10045343624543 44.46359564462013),-122.1004534,44.46359564,571556.4716,4923758.962,-0.197841155,
45:33.1,0.03099386,11,1,-0.057684961,104039133.1,0.249021421,246816,0,3,66,387,0,1288.753408,4949548.771,60,POINT (-122.09934357778498 44.463672453520516),-122.0993436,44.46367245,571644.664,4923768.465,-0.331797208,
45:33.1,0.07058176,11,1,-0.046842575,104039133.1,0.283552052,246817,0,3,34,387,0,1287.928611,4949563.812,60,POINT (-122.09936123092186 44.46380722667732),-122.0993612,44.46380723,571643.0949,4923783.42,-0.231667056,
45:32.8,0.099266898,11,2,-0.067061227,104039132.8,0.32773821,246817,0,3.020361353,13,387,0,1267.36058,4949563.812,50,POINT (-122.10047136914294 44.46373039557737),-122.1004714,44.4637304,571554.8805,4923773.914,-0.925796552,
45:33.1,0.063010879,11,1,0.000761323,104039133.1,0.251265982,246818,0,3,16,387,0,1287.701351,4949578.853,60,POINT (-122.09937883593528 44.46394199991777),-122.0993788,44.463942,571641.5297,4923798.375,-0.66132033,
45:33.1,0.109523932,11,1,0.0719367,104039133.1,0.433448814,246818,0,3,18,387,0,1288.186261,4949593.893,60,POINT (-122.09939638022098 44.46407678121203),-122.0993964,44.46407678,571639.9692,4923813.331,1.044415462,
45:33.1,0.097240141,11,1,0.117069755,104039133.1,0.357178912,246819,0,3.047279958,14,387,0,1289.725675,4949608.893,60,POINT (-122.09941381603234 44.464211200054606),-122.0994138,44.4642112,571638.4178,4923828.246,-0.150301644,
45:33.1,0.06521513,11,1,0.118922912,104039133.1,0.2616696,246820,0,3.093588524,24,387,0,1291.452375,4949623.934,60,POINT (-122.09943131162201 44.46434598146903),-122.0994313,44.46434598,571636.8613,4923843.202,-0.579973876,
45:33.1,0.049257957,11,1,0.138865416,104039133.1,0.258035448,246821,0,3.59349264,28,387,0,1293.386012,4949638.975,60,POINT (-122.09944887052131 44.46448076053902),-122.0994489,44.46448076,571635.2997,4923858.158,-1.1570791,
45:33.1,0.046054973,11,1,0.137081261,104039133.1,0.293956167,246821,0,3.548668845,79,387,0,1295.413829,4949654.016,60,POINT (-122.09946647766084 44.46461553761218),-122.0994665,44.46461554,571633.7343,4923873.113,-0.739613707,
45:33.1,0.024305369,11,1,0.131074464,104039133.1,0.269687154,246822,0,3.397889923,127,387,0,1297.404145,4949669.016,60,POINT (-122.0994841302562 44.46474994011852),-122.0994841,44.46474994,571632.1657,4923888.026,-0.939116569,
45:33.1,0.032040824,11,1,0.128421346,104039133.1,0.234782591,246823,0,3.331362544,82,387,0,1299.335482,4949684.057,60,POINT (-122.09950191202437 44.464884702338956),-122.0995019,44.4648847,571630.5865,4923902.98,-0.693448834,
45:33.1,0.054159139,11,1,0.108352239,104039133.1,0.234010465,246824,0,3,27,387,0,1301.082548,4949699.097,60,POINT (-122.09951979884403 44.46501945598225),-122.0995198,44.46501946,571628.9988,4923917.932,-0.814425096,
45:32.8,0.084107189,11,2,0.146215637,104039132.8,0.248022012,246824,0,3.778323543,11,387,0,1279.693219,4949699.097,50,POINT (-122.10062569570229 44.46494292568373),-122.1006257,44.46494293,571541.1232,4923908.464,-2.063860987,
45:33.1,0.069310412,11,1,0.079366837,104039133.1,0.254545597,246824,0,3,18,387,0,1302.679665,4949714.138,60,POINT (-122.09953773589582 44.46515421169013),-122.0995377,44.46515421,571627.4072,4923932.885,-0.792869521,
45:33.1,0.050385596,11,1,0.037703697,104039133.1,0.250289476,246825,0,3,25,387,0,1303.522421,4949729.138,60,POINT (-122.0995558423057 44.465288585676454),-122.0995558,44.46528859,571625.8026,4923947.795,-1.253823799,
45:33.1,0.083397685,11,1,0.136031148,104039133.1,0.393975228,246826,0,3.522294647,23,387,0,1304.894859,4949744.179,60,POINT (-122.09957401630433 44.46542332022943),-122.099574,44.46542332,571624.1922,4923962.745,-0.967568223,
45:33.1,0.089714045,11,1,0.084435888,104039133.1,0.37652552,246827,0,3,20,387,0,1306.487202,4949759.22,60,POINT (-122.0995921945704 44.46555805553954),-122.0995922,44.46555806,571622.5815,4923977.695,-0.446025167,
45:33.1,0.124124163,11,1,0.027427171,104039133.1,0.216051564,246827,0,3,10,387,0,1307.159278,4949774.261,60,POINT (-122.09961048930408 44.46569278281199),-122.0996105,44.46569278,571620.9615,4923992.644,-0.556541831,
45:33.1,0.125524183,11,1,0.059485108,104039133.1,0.516708284,246830,0,3.514996204,17,387,0,1307.969333,4949819.342,60,POINT (-122.09966532320684 44.466096602486935),-122.0996653,44.4660966,571616.106,4924037.451,-0.58364569,
45:33.1,0.075710695,11,1,-0.030528582,104039133.1,0.225881194,246833,0,3,12,387,0,1309.289044,4949879.465,60,POINT (-122.09973744548927 44.46663521557838),-122.0997374,44.46663522,571609.7105,4924097.216,0.123760666,
45:33.1,0.042848009,11,1,0.010721145,104039133.1,0.203571968,246833,0,3,27,387,0,1309.029983,4949894.505,60,POINT (-122.09975530493884 44.466769975870065),-122.0997553,44.46676998,571608.1251,4924112.169,-0.111496629,
45:33.1,0.03879731,11,1,0.001149167,104039133.1,0.239083752,246834,0,3,38,387,0,1309.137095,4949909.505,60,POINT (-122.09977295079295 44.46690438140435),-122.099773,44.46690438,571606.5572,4924127.083,-0.05943798,
45:33.1,0.116822707,11,1,0.047463401,104039133.1,0.352032772,246835,0,3.322593344,22,387,0,1309.548386,4949924.546,60,POINT (-122.09979052861482 44.46703915955702),-122.0997905,44.46703916,571604.9942,4924142.038,0.329392131,
45:33.2,0.11894172,11,1,-0.050402769,104039133.2,0.621129405,246838,0,5.137298997,35,387,0,1306.462283,4949984.669,60,POINT (-122.09986057951629 44.4675779169322),-122.0998606,44.46757792,571598.7636,4924201.82,0.263430859,
45:33.2,0.066425716,11,1,0.066471226,104039133.2,0.398311944,246839,0,3.134321695,36,387,0,1306.435484,4949999.709,60,POINT (-122.09987789011674 44.46771271076233),-122.0998779,44.46771271,571597.2219,4924216.778,-0.494692066,
45:33.2,0.042704063,11,1,0.023058532,104039133.2,0.243176223,246839,0,3,34,387,0,1307.305731,4950014.75,60,POINT (-122.0998950656003 44.4678475168227),-122.0998951,44.46784752,571595.6909,4924231.737,-0.148248133,
45:33.2,0.046346851,11,1,0.024508957,104039133.2,0.298796966,246840,0,3,42,387,0,1307.657521,4950029.75,60,POINT (-122.09991221871759 44.467981956104346),-122.0999122,44.46798196,571594.1622,4924246.655,-0.62104296,
45:32.8,0.250247107,11,2,-0.163900972,104039132.8,0.750058452,246842,0,5.02126813,10,387,0,1290.884727,4950059.832,50,POINT (-122.10105687106338 44.46817472776722),-122.1010569,44.46817473,571502.8795,4924267.066,-1.405434451,
45:32.8,0.134462641,11,2,-0.267286556,104039132.8,0.397188912,246844,0,6.843190306,10,387,0,1275.569204,4950104.913,50,POINT (-122.10111313453578 44.468578452658775),-122.1011131,44.46857845,571497.9113,4924311.861,-0.052866521,
45:33.2,0.270884656,11,1,-0.491146726,104039133.2,1.111456468,246847,0,12.53916471,21,387,0,1269.718911,4950165.036,60,POINT (-122.10007477366483 44.46919391409393),-122.1000748,44.46919391,571579.751,4924381.133,1.391884627,
45:32.8,0.158436945,11,2,-0.391930889,104039132.8,0.546782067,246847,0,10.01293226,13,387,0,1252.816707,4950165.036,50,POINT (-122.10118908400551 44.469116799867905),-122.1011891,44.4691168,571491.2131,4924371.593,0.289485184,
45:32.8,0.175069774,11,2,-0.19430424,104039132.8,0.729110157,246848,0,4.992359567,18,387,0,1248.413341,4950180.077,50,POINT (-122.10120802695025 44.46925148462005),-122.101208,44.46925148,571489.542,4924386.537,1.800426173,
45:33.2,0.233155812,11,1,0.286239824,104039133.2,1.2716636,246848,0,9.755052309,35,387,0,1266.292677,4950180.077,60,POINT (-122.10009333749687 44.46932862184849),-122.1000933,44.46932862,571578.1098,4924396.08,-0.666551761,
45:33.2,0.171069284,11,1,0.14032394,104039133.2,1.42367029,246848,0,8.712129342,79,387,0,1270.345675,4950195.117,60,POINT (-122.10011108612002 44.469463388824124),-122.1001111,44.46946339,571576.5333,4924411.034,-1.073392283,
45:32.8,0.19758624,11,2,0.292977182,104039132.8,0.558822518,246848,0,7.495908474,13,387,0,1250.694741,4950195.117,50,POINT (-122.10122613180263 44.46938622681737),-122.1012261,44.46938623,571487.9374,4924401.488,-2.632041015,
45:33.2,0.047083565,11,1,-0.170818243,104039133.2,0.418432423,246849,0,4.398589265,88,387,0,1269.601907,4950210.117,60,POINT (-122.10012941049654 44.4695977460776),-122.1001294,44.46959775,571574.9116,4924425.942,0.490578388,
45:33.2,0.041250761,11,1,-0.081473585,104039133.2,0.276085919,246850,0,3,46,387,0,1267.48622,4950225.158,60,POINT (-122.10014797098125 44.469732454377294),-122.100148,44.46973245,571573.2707,4924440.889,-0.678086254,
45:32.8,0.22234044,11,2,-0.429347653,104039132.8,0.821252942,246851,0,10.96543321,19,387,0,1253.304253,4950240.199,50,POINT (-122.1012805754709 44.4697900725632),-122.1012806,44.46979007,571483.114,4924446.298,-0.251655608,
45:33.2,0.055813107,11,1,-0.086181077,104039133.2,0.3408794,246851,0,3,38,387,0,1266.404614,4950240.199,60,POINT (-122.10016642726785 44.4698671696703),-122.1001664,44.46986717,571571.638,4924455.837,-1.317309747,
45:32.8,0.105829041,11,2,-0.21822657,104039132.9,0.558076878,246851,0,5.598283209,29,387,0,1247.950048,4950255.24,50,POINT (-122.10129931458854 44.46992476851132),-122.1012993,44.46992477,571481.4591,4924461.244,0.781956815,
45:33.2,0.045868981,11,1,-0.071365918,104039133.2,0.355815021,246851,0,3,61,387,0,1265.287328,4950255.24,60,POINT (-122.10018488674456 44.47000188691859),-122.1001849,44.47000189,571570.0051,4924470.784,0.296116871,
45:32.9,0.042834601,11,2,-0.15204278,104039132.9,0.261769264,246852,0,3.925029912,39,387,0,1245.062447,4950270.24,50,POINT (-122.1013176144363 44.47005912813277),-122.1013176,44.47005913,571479.8396,4924476.152,0.622505452,
45:33.2,0.03426281,11,1,-0.047908022,104039133.2,0.282818651,246852,0,3,70,387,0,1264.40753,4950270.24,60,POINT (-122.10020326264329 44.47013624141307),-122.1002033,44.47013624,571568.3794,4924485.692,0.243101155,
45:32.9,0.058348437,11,2,-0.054631909,104039132.9,0.386509475,246853,0,3,44,387,0,1243.559784,4950285.281,50,POINT (-122.10133570319601 44.47019386950147),-122.1013357,44.47019387,571478.2364,4924491.103,0.812469444,
45:33.2,0.035455566,11,1,-0.021184408,104039133.2,0.274390806,246853,0,3,60,387,0,1263.897598,4950285.281,60,POINT (-122.10022162044578 44.47027096438871),-122.1002216,44.47027096,571566.7546,4924500.641,-0.439315891,
45:32.9,0.039700078,11,2,0.007488612,104039132.9,0.273337386,246854,0,3,48,387,0,1243.253422,4950300.321,50,POINT (-122.1013535038008 44.470328630871414),-122.1013535,44.47032863,571476.6561,4924506.056,0.392826548,
45:33.2,0.047136953,11,1,-0.105512801,104039133.2,0.364256391,246854,0,3,60,387,0,1262.885303,4950300.321,60,POINT (-122.1002399143948 44.4704056906078),-122.1002399,44.47040569,571565.1348,4924515.59,-1.062572705,
45:33.2,0.050443125,11,1,0.061262145,104039133.2,0.388318529,246854,0,3,72,387,0,1262.051062,4950315.362,60,POINT (-122.10025809584026 44.4705404265962),-122.1002581,44.47054043,571563.5241,4924530.54,-0.161217844,
45:32.9,0.058105764,11,2,0.090445843,104039132.9,0.326209272,246854,0,3,39,387,0,1243.951318,4950315.362,50,POINT (-122.10137102777112 44.47046341347925),-122.101371,44.47046341,571475.0977,4924521.012,-0.608130052,
45:33.2,0.050233109,11,1,0.004530394,104039133.2,0.485977077,246855,0,3.342531014,94,387,0,1262.660042,4950330.362,60,POINT (-122.10027603683457 44.470674811353106),-122.100276,44.47067481,571561.9329,4924545.451,-0.28868882,
45:32.9,0.067598625,11,2,0.180805364,104039132.9,0.344564509,246855,0,4.650921992,26,387,0,1246.312072,4950330.362,50,POINT (-122.1013881896145 44.4705978543754),-122.1013882,44.47059785,571473.5686,4924535.931,-1.764954827,
45:33.2,0.04605979,11,1,-0.153280512,104039133.2,0.338874618,246856,0,3.956209623,68,387,0,1261.415228,4950345.403,60,POINT (-122.10029423888649 44.470809546101016),-122.1002942,44.47080955,571560.3205,4924560.401,0.047796859,
45:32.9,0.04787575,11,2,0.136301084,104039132.9,0.293340354,246856,0,3.529073683,40,387,0,1248.859232,4950345.403,50,POINT (-122.10140532115975 44.470732660519154),-122.1014053,44.47073266,571472.0415,4924550.889,-0.529439689,
45:32.9,0.052788843,11,2,0.051363431,104039132.9,0.390581811,246857,0,3,55,387,0,1250.131963,4950360.444,50,POINT (-122.10142254456927 44.470867460785904),-122.1014225,44.47086746,571470.507,4924565.848,-0.025141115,
45:33.2,0.115560413,11,1,-0.090674387,104039133.2,0.610817856,246857,0,4.789735997,32,387,0,1259.635288,4950360.444,60,POINT (-122.10031250583185 44.47094427508472),-122.1003125,44.47094428,571558.7029,4924575.351,-0.165371437,
45:33.2,0.242733682,11,1,0.348806211,104039133.2,0.712733126,246857,0,8.915559148,15,387,0,1262.969873,4950375.485,60,POINT (-122.10033018355547 44.471079043746215),-122.1003302,44.47107904,571557.1322,4924590.305,1.056177051,
45:32.9,0.0316026,11,2,0.026265146,104039132.9,0.220343126,246857,0,3,51,387,0,1250.692169,4950375.485,50,POINT (-122.10143982715165 44.47100225968735),-122.1014398,44.47100226,571468.9679,4924580.806,-0.074310005,
45:32.9,0.043508689,11,2,0.023344794,104039132.9,0.237689491,246858,0,3,33,387,0,1251.067282,4950390.485,50,POINT (-122.10145707423783 44.47113669205742),-122.1014571,44.47113669,571467.4321,4924595.723,-0.267923419,
